index,title,topic_idx
9105,판문점 선언 판문점 선언 발표위해 이동하는 남북정상,6
9106,SK텔레콤 드론 실감 체험 등 새 5G 서비스 키운다,0
9107,NC 홈런존으로 모은 후원금 지역사회에 기부,5
9108,현대증권 LS그룹株 실적 대비 저평가,1
9109,토요일엔 전주서 전통문화 즐겨요…국립무형유산원 상설공연,3
9110,서울 은평을 더민주정의당 후보 단일화 합의,6
9111,SK ES 파주에너지서비스 지분 매각 절차 진행,1
9112,리콜 BMW 차주 1천226명 180억원 손해배상소송 제기,2
9113,유벤투스 이과인 관중에게 손가락 욕설,5
9114,부산을 오페라 도시로…공연·아카데미 등 풍성,3
9115,NBA 샌안토니오 21년 연속 플레이오프 진출 먹구름,5
9116,中국방백서 한국 배치 사드 첫 언급…지역균형 심각히 파괴종합,4
9117,朴대통령 北정권 반드시 변화시킬것…평화통일에 힘 모아달라속보,6
9118,제주 우도 교통대란 ③ 공동체 지속 위한 과감한 합의 절실,3
9119,김중만 작품을 5만원에…자선 사진전 개최,3
9120,황금돼지해 맞나 중국 TV서 돼지 찾아보기 힘들어,4
9121,KT 5Good 멤버십 혜택 강화…VVIP에게 케이크 무료,1
9122,삼성전자 예고된 1분기 어닝쇼크에 주가는 보합권 등락종합,1
9123,예배 집전하는 정교회 수장 바르톨로메오스 1세,3
9124,추신수 어깨 통증으로 텍사스행…주사 맞고 주말께 복귀할 듯,5
9125,폼페이오 카타르 단교 해결 기대…미군기지 확장 합의,4
9126,靑 책임총리에 대폭 권한을 줘 내치 맡기는 형태 될것,6
9127,폭염 속 추석 열차승차권 예매 시작,3
9128,여자프로배구 FA 배유나 도로공사 잔류…21일 결혼,5
9129,팔레스타인이스라엘 충돌 격화…사흘간 최소 15명 사망종합2보,4
9130,감 대추 살구 주렁주렁 열리는 전주 한옥마을 만든다,3
9131,업체당 1천만원 P2P 투자한도 업계 총액으로 전환 추진종합,1
9132,작가회의 이사장에 소설가 이경자…성폭력 단호히 대처할 것,2
9133,베이브 루스 500홈런 배트 13억원에 팔렸다,5
9134,특징주 두산퓨얼셀·솔루스 분할상장 이틀째 상한가종합,1
9135,日 관방 北 추가도발 위협 절대 용인 못 해,4
9136,노영민 野 사퇴 요구에 무한책임…언제든 모든것 다할 생각,6
9137,남북정상회담 B컷 공개 김정은 위원장과 우원식 원내대표,6
9138,15년 만에 감독으로 북한 가는 허재 선수 때보다 더 설...,5
9139,영상에 담은 시·소설…2017 문학영상 콘테스트,3
9140,혜성 67P 분리합체 과정 반복,2
9141,부도 피해 출판사들 송인서적 워크아웃으로 회생 추진,2
9142,게시판 국립전파연구원 ICT 아이디어 공모전 개최,0
9143,김재환 9회말 끝내기 투런포…두산 3연패 탈출,5
9144,무궁화위성 7호 발사 성공…한국 4번째 방송통신위성 보유종합,0
9145,NYT 트럼프 독단적 외교정책에 공화당 내부 우려 증폭,4
9146,트럼프 루디랑 얘기해…탄핵 증언록서 줄리아니 역할 확인종합,4
9147,도자재단 한국생활도자 100인 릴레이 기획전,3
9148,北 당대회 기념해 모든 가정에 전자제품 제공설데일리NK,6
9149,정청래 손혜원에 탈당 못한다…어떻게 그렇게 사나,6
9150,유럽 미국의 對이란 제재 피하기 위한 특수목적법인 발족,4
9151,프로농구 SK 헤인즈 무릎 부상…플레이오프 출전 불가,5
9152,아시안게임 남자농구 태국 꺾고 3연승…난적 필리핀...,5
9153,中 증시 소액투자자가 74%…투자자 5천만명 돌파,4
9154,안드로이드의 아버지 루빈 첫 스마트폰 출시,0
9155,中매체 트럼프 새 핵무기 감축 협정 검토에 中 견제가 목적,4
9156,이주의 뉴스키워드 블랙리스트·가상화폐·권력기관,2
9157,차이나텔레콤 경영진 LGU 방문…전략적 제휴 후속 논의,2
9158,설치미술가 양혜규 10월 재개관 뉴욕 현대미술관 전시,3
9159,예판 80만대 목표 갤노트8 vs 첫발 떼는 V30…하루 맞대결,0
9160,朴대통령 내일 국회 시정연설…국정협조 당부,6
9161,2020년까지 지진 발생 10초이내 경보 시스템 개발,2
9162,자동 용접으로 1만t 가스저장탱크 제조,0
9163,바른미래 일촉즉발 분당 위기…도미노 탈당 현실화 조짐종합,6
9164,마스터스 우승 가르시아 엘 클라시코 시축하고 싶다,5
9165,삼성전자 갤노트7 배터리 불량 묵인 주장 사실 아니다,0
9166,평창올림픽 초청장 살펴보는 이명박 전 대통령,6
9167,靑 님행진곡 합창 또 다른 분열 막기위한 고심 결과,6
9168,언니를 죽인 그를 찾아나선 동생…권여선 레몬,3
9169,추신수 이틀 연속 선두 타자 홈런…시즌 15호종합,5
9170,게시판 KIST 뇌 노화·치매 심포지엄 개최,0
9171,LG유플러스KT 이번엔 모바일 내비 통합…원내비 출시,0
9172,대구시 일상 속 아이디어 시민제안 8건 시정 반영,2
9173,뮤지컬·판소리·캐럴 한자리서 감상…국악관현악단 겨울음악회,3
9174,화천 쪽배축제 내달 29일 개막…16일간 이어져,3
9175,요미우리 2군 감독으로 변신한 아베 체벌은 절대 안 해,5
9176,PK에서 뭉친 김경수오거돈,6
9177,국회의장까지 다시 줄다리기…국민의당 캐스팅보트,6
9178,러 군용기 韓영공 침범 논란 속 中매체 중러 군사 우호 강조,4
9179,버라이즌 야후 핵심사업 48억 달러에 인수 확정,1
9180,LG G6 예약판매 돌입…액정 무상 수리 등 45만원 혜택종합,0
9181,소말리아서 미군기지 겨냥 폭탄테러…알샤바브 배후 자처종합,4
9182,멋쟁이 파레디스 두산 강팀이라고 들었다,5
9183,KCC전자랜드 5차전…1차전 승리팀 vs 5차전 징크스 ...,5
9184,게시판 KISA 민간분야 사이버위기 대응 모의훈련,2
9185,朴대통령 6자회담 무용론 첫 제기…5자 카드로 北전방위압박,6
9186,최고위원회의 참석하는 이해찬 대표,6
9187,올림픽 김정은 리우 개막식에 왜 최룡해 보내나,5
9188,분단 유전자 발견한 리처드 로버츠,4
9189,유비쿼스 주당 500원 현금배당 결정,1
9190,시진핑·김정은 수교 70주년 상호 축전…관계 발전 강조종합,4
9191,유럽의회 美 이민자 가족 분리·수용시설 구금 관행 끝내라,4
9192,대북 소식통 중국 소재 북한식당 종업원들 또 탈북,4
9193,피처폰 LTE로 다시 뜬다…올해 세계 판매량 4배 늘 것,0
9194,네이버 창립멤버 가상화폐 대책 17년전 이메일 규제 연상,2
9195,조국 이틀째 정의당 예방…수사는 수사대로…오해없도록 할것종합,6
9196,KT 수원KT위즈파크 5G 스타디움 구축,5
9197,미국 연일 중·러 견제…화웨이 때리고 나토 달래고,4
9198,마류밍의 시각적 표현,3
9199,신세계 센텀시티 복합쇼핑몰 개장…매출 1조 기대,1
9200,웰바이오텍 증자·전환사채로 381억원 조달,1
9201,北 김명식 전 해군사령관 부총참모장 직함 달고 등장종합,6
9202,퇴임하는 ECB 드라기 유로존 하방위험…부양책 여전히 필요,4
9203,북한 조선직총 남북노동자단체 대표자회의 참석,6
9204,WSJ 스크린 결함 논란 갤럭시 폴드 조롱 동영상,0
9205,올해 지중해 건너다 이주자·난민 443명 사망,4
9206,北 내륙으로 쏜 방사포 표적 빗나갔을 가능성 RFA,6
9207,잉글랜드 축구 스완지시티 레스터시티 제압…기성용 결장,5
9208,그래픽 현대중공업그룹 조선부문 지배구조 개편,1
9209,세기의 대국 알파고 약점 찾았다…묘수 연타 날려라,5
9210,예술의전당 평일 공연 저녁 7시30분으로 앞당긴다,3
9211,홍콩 시위대 실탄 맞아 중태…시진핑 초상 불태우며 애도 시위종합2보,4
9212,게시판 한국포스증권 온라인 연금자산관리센터 개설,1
9213,다음 PC용 첫 화면 넓어졌다…검색창·글자 크기도 확대,0
9214,그래픽 고소득가구 학원비 빈곤층의 27배,2
9215,SK브로드밴드 연휴 첫날 접속 장애…이용자 불편종합,0
9216,문 대통령 국무회의서도 北 언급 안해…절제·차분 기조,6
9217,성인 2명 중 1명 포털 뉴스댓글 조작 의심된다,2
9218,6기 헌재 헌법소원 심판,2
9219,특징주 KCC건설 토목부문 영업정지 소식에 내림세,1
9220,금융꿀팁 보험상품 비교는 보험다모아…인상률은 협회 홈피서 확인,2
9221,북미 첫 출시 LG 듀얼스크린에 호평…멀티태스킹 우수,0
9222,아프리카 말라위 무타리카 대통령 재선…3%p 차이 신승,4
9223,중국 홍콩·대만 문제 커지자 고교생 주권교육 강화,4
9224,장자연 리스트 사건 결과 보고서 든 김영희,2
9225,CJ오쇼핑공영홈쇼핑 제휴…중소기업 판로 확대,1
9226,삼양옵틱스 최대주주 지분 매각 검토 중,1
9227,이주열 통화정책 완화정도 추가 조정 필요,1
9228,신간 헤어진 사람의 품에 얼굴을 묻고 울었다,3
9229,경제활력 시들…3분기 성장률 0.6%·국민소득 0.7%,1
9230,NC다이노스 홈구장 창원 새야구장 이름은…시 연말까지 결정,5
9231,캐나다 홍콩시위 격화에 여행주의보 격상,4
9232,충북 오후부터 빗방울…유명 산·유원지 한산,3
9233,박항서 서로 도움 되는 경기…北 김영준 박 뛰어난 감독,5
9234,문 대통령 4·19 정신으로 정의롭고 공정한 나라 만들겠다,6
9235,세계 최강 양궁 마지막날 金金金…여자 축구 일본에 ...,5
9236,5년간 과기부 RD 예산 횡령액 125억원…절반 미회수,2
9237,STEPI 과학기술혁신과 개발 국제컨퍼런스 개최,0
9238,인간은 어떻게 가르치고 배우는가…레슨 제로展,3
9239,카카오게임즈 VR 게임 VR 골프 온라인 출시,0
9240,MLB서 40년 만에 사이영상 1 2위 투수끼리 개막전 빅뱅,5
9241,트럼프 터키국경 전투에 불개입이 현명…터키제재 채널 고정종합,4
9242,삼성화재 극적인 역전승…KB손보 12연패 늪으로,5
9243,벤투 축구대표팀 감독 코치 4명과 함께 입국,5
9244,게시판 인텔 국제과학기술경진대회 대표단 발대식,0
9245,카슈끄지 살해 1년…변한 건 아무것도 없다종합,4
9246,워싱턴 셔저 현재 몸 상태 괜찮아…WS 7차전 등판할듯,4
9247,해체 KDB생명 선수단 오늘 소집 죽기 살기로 다시 뛴다,5
9248,카드뉴스 아이언맨 해리포터…영화 속 상상이 현실로,2
9249,견원지간 터키그리스 이번엔 난민 문제로 으르렁,4
9250,대통령 사이에 두고 개헌 민감,6
9251,러 펑크난 버스 얼어붙은 강으로 추락…19명 사망종합2보,4
9252,新나치와 반대시민들 충돌로 獨 본 중앙역 한때 폐쇄,4
9253,골프장에 등장한 5G 응용 서비스 체험 공간,0
9254,김정은 특별열차 북중접경 엄중통제 속 새벽에 압록강 건너,6
9255,금융사 예금보험료 산정 때 예금담보·보험약관대출 제외,1
9256,모바일 초고속인터넷 보급률 OECD 1위 일본…한국은 8위,0
9257,1인 창작자 재능도 전시…크리에이터스 그라운드,3
9258,조국 압수수색 검사와 통화 파장…한국·바른미래 탄핵추진종합,2
9259,朴대통령 北 핵위협 제거되면 사드 필요성도 없어질 것,6
9260,트럼프 재선 자신…내가 떠나는 6년 후 NYT·WP 사라질 것,4
9261,가빈 아가메즈·산체스와 KOVO컵 예선서 대결…거포 승자는,5
9262,도박산업 무너진 미국 애틀랜틱시티 셧다운 위기,4
9263,英 명물 이층버스에 마이클 잭슨은 결백 포스터 등장,4
9264,미소없이 악수만 나눈 남북탁구 대결…무승부로 마무리,6
9265,MS 사이버공격 美정부 탓…NSA서 털린 코드가 공격에 쓰여,4
9266,아시안컵 앞둔 윤덕여號 소집…지소연·이민아 등은 추후 합류,5
9267,5G 자율주행버스 체험해보세요…KT 판교서 프로모션,0
9268,KT 기업전용 LTE 서비스 시작,0
9269,양현종 4이닝 3실점 출격 완료…삼성 아델만 5이닝 4실점,5
9270,시진핑 대만문제 외부간섭 안돼…무력 포기 안해…대만 반발종합2보,4
9271,한국문학 거목 광장 최인훈 별세…향년 84세종합3보,2
9272,드론 활용 해빙기 안전점검,0
9273,이범호·김주찬 3타점씩…KIA 더블헤더 1차전 SK 제압,5
9274,힐러리 지지율 우세 굳히기…4대 경합주 트럼프에 5∼14%p 앞서,4
9275,엔화 비쌀 때 팔자 지난달 외화예금 감소…달러화는 늘어,1
9276,이스라엘 내년에 두바이 엑스포 참가…걸프국가와 외교강화,4
9277,女배구 대표팀 올림픽 예선 참가차 24일 출국…세르비아서 전훈,5
9278,美 TV쇼의 통큰 선행…9천명 의료비 178억원 대신 갚아줘,4
9279,경남 곳곳서 3·1절 기념행사…유원지 나들이객 북적,3
9280,특징주 그린플러스 코스닥 상장 첫날 약세…공모가는 상회종합,1
9281,특별재난지역 청주·괴산·천안 전파사용료 감면,2
9282,한국은행 금융안정보고서 설명회,1
9283,멕시코 마약왕 구스만 신병인도 승인…美사형 미집행 확약,4
9284,전국체전 오면 문화체전도 있다…25개 행사 풍성,3
9285,수단 다르푸르 난민캠프서 유혈충돌로 14명 사망,4
9286,탐사보도와 아시아 민주주의…시사IN 저널리즘 콘퍼런스,2
9287,V30 미리 체험하면 공짜…LG전자 국민체험단 모집,0
9288,전문가 北 트럼프에 평화협정핵동결 제안 가능성종합,6
9289,갤S8 국내 출고가 인하 거북이걸음…해외서 먼저 내려종합,0
9290,민주 2차 선거인단 열흘간 모집하기로…기존안서 3일 연장,6
9291,朴대통령 멕시코 방문 계기 무역투자협력 등 34건 MOU 체결,6
9292,톰프슨·커리 68점 골든스테이트 3쿼터 마법 앞세워 5연승,5
9293,갤럭시S8 예약판매 이틀만에 55만대…갤S7의 5.5배종합,0
9294,루카쿠 놓친 첼시 모라타에 눈독…레알 1천174억 내놔야,5
9295,1월 실업률 4.5% 2010년 이후 최고,1
9296,베트남 박항서 감독 SNS 비난 미얀마 감독에 일갈,5
9297,손잡은 KT인텔,1
9298,헌법재판소가 단통법 호갱 논란 해결해 줄까,2
